BasinID,dwnBasinID,Area_km2,Shape_Leng,ws2024tl,ws3024tl,ws4024tl,ws2028tl,ws3028tl,ws4028tl,ws2038tl,ws3038tl,ws4038tl,Shape_Le_1,Shape_Area,FacilityID,Latitude,Longitude,Formatted Address,State,County
12011,12006,44074,0,Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),22.47737523,5.013346424,860,44.86104299,-93.34440397,"7801 Computer Ave, Minneapolis, MN 55435, USA",,
10965,0,1684,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),2.541052186,0.163436435,864,33.68044401,-117.872143,"333 McCormick Ave, Costa Mesa, CA 92626, USA",California,Orange County
11732,10728,51981,0,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),17.42384517,5.029280249,868,33.459435,-88.815185,"321 S Lafayette St, Starkville, MS 39759, USA",Mississippi,Oktibbeha County
10067,0,5528,0,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),Medium-high (20-40%),18.04798877,0.602079285,869,42.52442105,-71.14157176,"15 Presidential Way, Woburn, MA 01801, USA",Massachusetts,Middlesex County
10072,0,3351,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),13.15996285,0.35815844,871,40.76569782,-73.29956415,"221 W Industry Ct, Deer Park, NY 11729, USA",New York,Suffolk County
10671,0,39821,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),16.476151,3.919819185,873,33.95897,-80.95306904,"1195 Atlas Rd, Columbia, SC 29209, USA",South Carolina,Richland County
10671,0,39821,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),16.476151,3.919819185,874,33.98768799,-81.03060902,"1000 Catawba St, Columbia, SC 29201, USA",South Carolina,Richland County
10671,0,39821,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),16.476151,3.919819185,875,33.95660898,-80.95166801,"110 Atlas Ct, Columbia, SC 29209, USA",South Carolina,Richland County
11776,11605,80217,0,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),26.58432265,9.178726593,899,44.04434701,-121.326225,"405 SW Columbia St, Bend, OR 97702, USA",,
11776,11605,80217,0,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),26.58432265,9.178726593,900,44.04434701,-121.326225,"405 SW Columbia St, Bend, OR 97702, USA",,
11776,11605,80217,0,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),26.58432265,9.178726593,901,44.04434701,-121.326225,"405 SW Columbia St, Bend, OR 97702, USA",,
11857,11851,46391,0,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),22.58220977,4.666200981,929,36.13416057,-86.80751987,"2500 Barton Ave, Nashville, TN 37212, USA",Tennessee,Davidson County
10975,0,961,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),2.558573211,0.098364523,931,37.87509004,-122.2581099,"2594 Hearst Ave, Berkeley, CA 94720, USA",California,Alameda County
10859,0,4403,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),14.1019162,0.406466901,932,28.03896401,-80.60113397,"1650 Robert J Conlan Blvd NE, Palm Bay, FL 32905, USA",Florida,Brevard County
11751,11749,39253,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),16.098022,4.046212971,933,38.87359,-104.81119,"2939 N Prospect St, Colorado Springs, CO 80907, USA",Colorado,El Paso County
11865,11861,85404,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),21.99186214,8.969329047,934,40.114938,-88.22819999,"306 S Wright St, Urbana, IL 61801, USA",Illinois,Champaign County
11803,11794,21828,0,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),17.54650402,2.404468305,935,42.29247301,-83.71782497,"1421 Hubbard St, Ann Arbor, MI 48109, USA",Michigan,Washtenaw County
12018,12006,50895,0,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),19.80241993,5.955286638,936,44.97430802,-93.232696,"Kenneth H. Keller Hall, 200 Union St SE, Minneapolis, MN 55455, USA",Minnesota,Hennepin County
11990,11983,11530,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),9.45785819,1.25176103,937,41.69928054,-86.23659958,"Fitzpatrick Hall of Engineering, Notre Dame, IN 46556, USA",Indiana,Saint Joseph County
9815,0,2779,0,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),3.924552511,0.295675545,938,40.34406,-74.65685,"1981 Hall, Princeton, NJ 08540, USA",,
12157,0,46536,0,High (40-80%),High (40-80%),High (40-80%),Medium-high (20-40%),High (40-80%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),20.39744901,4.451026059,939,32.979798,-96.75186998,"800 W Campbell Rd, Richardson, TX 75080, USA",Texas,Dallas County
9815,0,2779,0,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),3.924552511,0.295675545,943,40.36402901,-74.73304201,"330 Carter Rd, Princeton, NJ 08540, USA",,
12011,12006,44074,0,Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),22.47737523,5.013346424,944,44.74368394,-93.31172603,"14300 Judicial Rd, Burnsville, MN 55306, USA",Minnesota,Dakota County
10614,0,1694,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.018053733,0.172143789,951,37.38452701,-121.966405,"2201 Laurelwood Rd, Santa Clara, CA 95054, USA",California,Santa Clara County
10614,0,1694,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.018053733,0.172143789,953,37.38452701,-121.966405,"2201 Laurelwood Rd, Santa Clara, CA 95054, USA",California,Santa Clara County
10614,0,1694,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.018053733,0.172143789,961,37.24568602,-121.793822,"5601 Great Oaks Pkwy, San Jose, CA 95119, USA",California,Santa Clara County
10614,0,1694,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.018053733,0.172143789,962,37.51212099,-121.94006,"44100 Osgood Rd, Fremont, CA 94539, USA",California,Alameda County
12138,12023,23704,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),13.87392868,2.304247757,975,33.625463,-101.875482,"2301 N University Ave, Lubbock, TX 79415, USA",Texas,Lubbock County
11688,11682,35566,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),20.41449622,3.48185817,1021,33.44825,-112.0758,"110 W Washington St, Phoenix, AZ 85003, USA",Arizona,Maricopa County
11688,11682,35566,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),20.41449622,3.48185817,1024,33.44825,-112.0758,"110 W Washington St, Phoenix, AZ 85003, USA",Arizona,Maricopa County
10614,0,1694,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.018053733,0.172143789,1044,37.37656399,-121.912976,"1925 Zanker Rd, San Jose, CA 95112, USA",California,Santa Clara County
11688,11682,35566,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),20.41449622,3.48185817,1046,33.4183861,-111.931205,"545 E Orange St., Tempe, AZ 85281, USA",Arizona,Maricopa County
11893,11892,19076,0,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),10.31369868,1.99977041,1048,40.43886,-79.958295,"242 McKee Pl, Pittsburgh, PA 15213, USA",Pennsylvania,Allegheny County
11893,11892,19076,0,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),10.31369868,1.99977041,1049,40.43851,-79.99734,"414 Grant St #401, Pittsburgh, PA 15219, USA",,
11609,0,34879,0,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),44.63741233,3.259854969,1051,30.407715,-91.18497858,"5 S Quad Dr, Baton Rouge, LA 70802, USA",Louisiana,East Baton Rouge Parish
10067,0,5528,0,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),Medium-high (20-40%),18.04798877,0.602079285,1053,42.36099599,-71.09249337,"50 Vassar St, Cambridge, MA 02139, USA",Massachusetts,Middlesex County
10067,0,5528,0,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),Medium-high (20-40%),18.04798877,0.602079285,1054,42.36099599,-71.09249337,"50 Vassar St, Cambridge, MA 02139, USA",Massachusetts,Middlesex County
10067,0,5528,0,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),Medium-high (20-40%),18.04798877,0.602079285,1055,42.36099599,-71.09249337,"50 Vassar St, Cambridge, MA 02139, USA",Massachusetts,Middlesex County
9809,0,14037,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),11.45569048,1.553873459,1056,42.45931466,-71.26571806,"59 Schilling Cir, Hanscom AFB, MA 01731, USA",,
9809,0,14037,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),11.45569048,1.553873459,1057,42.45931466,-71.26571806,"59 Schilling Cir, Hanscom AFB, MA 01731, USA",,
9809,0,14037,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),11.45569048,1.553873459,1058,42.45931466,-71.26571806,"59 Schilling Cir, Hanscom AFB, MA 01731, USA",,
11603,0,71124,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),27.19605842,7.652998003,1059,40.8017343,-77.86073887,"150 University Support Building I, State College, PA 16801, USA",,
11865,11861,85404,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),21.99186214,8.969329047,1060,40.42423274,-86.92280179,"First Street Towers on Mitch Daniels Blvd: BUS898, Wabash Township, IN 47906, USA",,
10973,0,2347,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.974376126,0.238650617,1062,37.4280501,-122.1763912,"498 Via Ortega, Stanford, CA 94305, USA",California,Santa Clara County
11720,11699,7342,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),5.333755115,0.708787047,1373,33.24046198,-111.881664,"4500 S Dobson Rd, Chandler, AZ 85248, USA",Arizona,Maricopa County
11720,11699,7342,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),5.333755115,0.708787047,1374,33.24046198,-111.881664,"4500 S Dobson Rd, Chandler, AZ 85248, USA",Arizona,Maricopa County
12214,12206,58688,0,Arid and low water use,Arid and low water use,Arid and low water use,Arid and low water use,Arid and low water use,Arid and low water use,Arid and low water use,Arid and low water use,Arid and low water use,28.59599668,7.202433568,1378,48.36098,-107.87406,"2 Central Ave, Malta, MT 59538, USA",Montana,Phillips County
11637,11635,21664,0,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),14.22542349,2.116871568,1383,33.55636246,-96.60825856,"6800 US-75, Sherman, TX 75090, USA",Texas,Grayson County
11827,11771,19852,0,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),10.62399361,1.879676813,1384,30.5725,-97.416667,"601 W 7th St, Taylor, TX 76574, USA",Texas,Williamson County
11888,11887,20885,0,Medium-high (20-40%),High (40-80%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),High (40-80%),10.83652424,2.21636454,1385,40.09,-82.48,"251 Pinetree Dr, Granville, OH 43023, USA",Ohio,Licking County
11869,11860,19346,0,High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),12.13484085,2.173268238,1391,43.53787307,-116.1542917,"7050 S Federal Way, Boise, ID 83716, USA",Idaho,Ada County
10700,0,36898,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),14.31239464,3.550638465,1393,33.6,-83.866667,"3127 Bohannon St NW, Covington, GA 30014, USA",Georgia,Newton County
